-0.415835 0.361084
-0.415833 0.361086

-0.415833 0.361086
-0.415649 0.361262

-0.415649 0.361261
-0.415644 0.361267

-0.415644 0.361267
-0.415466 0.361437

-0.415466 0.361437
-0.415452 0.36145

-0.415452 0.36145
-0.415283 0.361612

-0.415283 0.361612
-0.41526 0.361633

-0.415261 0.361633
-0.4151 0.361786

-0.4151 0.361786
-0.415069 0.361816

-0.415069 0.361816
-0.414917 0.361961

-0.414917 0.361961
-0.414876 0.362

-0.414877 0.362
-0.414734 0.362135

-0.650046 0
-0.650046 0.000732422

-0.650046 0.000732422
-0.650046 0.00146484

-0.650046 0.00146484
-0.650046 0.00219727

-0.650046 0.00219727
-0.650046 0.00292969

-0.650047 0.00292969
-0.650046 0.00439453

-0.650046 0.00439453
-0.650044 0.00585938

-0.650043 0.00585938
-0.650042 0.0065918

-0.650042 0.0065918
-0.650041 0.00732422

-0.650041 0.00732422
-0.65004 0.00805664

-0.65004 0.00805664
-0.65004 0.00878906

-0.65004 0.00878906
-0.650039 0.0102539

-0.650039 0.0102539
-0.650038 0.0117188

-0.650038 0.0117188
-0.650037 0.0131836

-0.650037 0.0131836
-0.650035 0.0146484

-0.650035 0.0146484
-0.650034 0.0153809

-0.650034 0.0153809
-0.650034 0.0161133

-0.484369 0.279785
-0.484314 0.279867

-0.484314 0.279867
-0.484245 0.279968

-0.484245 0.279968
-0.484131 0.280138

-0.484131 0.280138
-0.484122 0.280151

-0.484122 0.280151
-0.483998 0.280334

-0.483998 0.280334
-0.483948 0.280409

-0.483948 0.280408
-0.483874 0.280518

-0.483874 0.280518
-0.483765 0.280679

-0.483765 0.280679
-0.48375 0.280701

-0.48375 0.280701
-0.483626 0.280884

-0.483625 0.280884
-0.483582 0.280949

-0.483582 0.280948
-0.483501 0.281067

-0.483501 0.281067
-0.483398 0.281218

0.410267 0.13916
0.410214 0.139343

0.410214 0.139343
0.410161 0.139526

0.410156 0.139543
0.410161 0.139526

0.0622559 0.482197
0.062439 0.482147

0.0626221 0.482097
0.0625501 0.482117

0.429905 0.0109863
0.429901 0.0111694

0.429901 0.0111694
0.429897 0.0113525

0.398438 0.174898
0.398381 0.175049

0.429897 0.0113525
0.429892 0.0115356

0.398254 0.175388
0.398244 0.175415

0.429892 0.0115356
0.429888 0.0117188

0.398381 0.175049
0.398313 0.175232

0.398254 0.175388
0.398313 0.175232

0.398244 0.175415
0.398176 0.175598

0.398175 0.175598
0.398107 0.175781

0.292786 0.344099
0.292655 0.344238

0.397705 0.176847
0.397693 0.17688

0.397693 0.17688
0.397623 0.177063

0.397623 0.177063
0.397554 0.177246

0.398071 0.175876
0.398038 0.175964

0.398038 0.175964
0.397969 0.176147

0.292969 0.343906
0.292828 0.344055

-0.39393 0.380859
-0.39386 0.380918

-0.53347 0.1875
-0.533396 0.187683

-0.414734 0.362135
-0.414684 0.362183

0.198486 0.421835
0.198423 0.421875

-0.483398 0.281218
-0.483377 0.28125

-0.650034 0.0161133
-0.650034 0.0168457

-0.650034 0.0168457
-0.650033 0.0175781

-0.650021 0.140625
-0.650021 0.140808

-0.650033 0.0175781
-0.650032 0.019043

-0.650003 0.357422
-0.650003 0.357605

-0.1875 0.485993
-0.187317 0.486038

-0.0585938 0.499874
-0.0584106 0.499869

-0.187317 0.486038
-0.187134 0.486082

0.260925 0.374841
0.260745 0.375

-0.301758 0.443034
-0.301602 0.443115

0.261108 0.374679
0.260952 0.374817

-0.39386 0.380919
-0.393714 0.381042

0.260925 0.374841
0.260953 0.374817

-0.533396 0.187683
-0.533386 0.187707

0.261292 0.374518
0.261159 0.374634

0.261475 0.374356
0.261366 0.374451

0.198486 0.421835
0.198669 0.421718

0.261292 0.374517
0.261367 0.374451

0.198853 0.421602
0.198711 0.421692

0.261108 0.374679
0.26116 0.374634

0.397888 0.176362
0.397831 0.176514

0.198669 0.421718
0.198711 0.421692

-0.650003 0.357605
-0.650003 0.357788

0.199036 0.421485
0.198998 0.421509

-0.650003 0.357788
-0.650003 0.357971

-0.650003 0.357971
-0.650003 0.358154

0.292786 0.344099
0.292827 0.344055

-0.650003 0.358154
-0.650003 0.358337

-0.650003 0.358337
-0.650003 0.358521

-0.301602 0.443115
-0.301575 0.443129

-0.650003 0.358521
-0.650003 0.358704

0.062439 0.482147
0.0625503 0.482117

-0.650003 0.358704
-0.650003 0.358887

0.429888 0.0117188
0.429884 0.0119019

-0.393714 0.381042
-0.393677 0.381074

-0.650032 0.019043
-0.650032 0.0197754

-0.650032 0.0197754
-0.650031 0.0205078

0.397969 0.176147
0.3979 0.176331

-0.650031 0.0205078
-0.650031 0.0212402

-0.0584106 0.499869
-0.0582275 0.499865

-0.187134 0.486082
-0.186951 0.486126

-0.0582275 0.499865
-0.0580444 0.499861

0.199036 0.421485
0.199219 0.421368

-0.0580444 0.499861
-0.0578613 0.499856

-0.0578613 0.499856
-0.0576782 0.499852

0.292053 0.34487
0.291958 0.344971

-0.0576782 0.499852
-0.0574951 0.499847

0.0626221 0.482097
0.0628052 0.482047

0.292236 0.344677
0.292132 0.344788

-0.0574951 0.499847
-0.057312 0.499843

-0.533386 0.187707
-0.533322 0.187866

-0.650003 0.358887
-0.650003 0.35907

-0.533322 0.187866
-0.533248 0.188049

0.397888 0.176362
0.3979 0.176331

-0.393677 0.381074
-0.393498 0.381226

0.398071 0.175876
0.398107 0.175781

0.261658 0.374193
0.261573 0.374268

-0.414685 0.362183
-0.414551 0.362309

-0.186951 0.486126
-0.186872 0.486145

-0.414551 0.36231
-0.414492 0.362366

-0.414493 0.362366
-0.414368 0.362484

-0.186872 0.486145
-0.186768 0.48617

0.429884 0.0119019
0.429879 0.012085

-0.414368 0.362484
-0.414299 0.362549

0.429879 0.012085
0.429875 0.0122681

-0.4143 0.362549
-0.414185 0.362658

-0.186768 0.48617
-0.186584 0.486214

0.292053 0.34487
0.292131 0.344788

-0.186584 0.486214
-0.186401 0.486258

-0.650031 0.0212402
-0.650031 0.0219727

0.291687 0.345254
0.291608 0.345337

-0.650031 0.0219727
-0.650031 0.0227051

-0.057312 0.499843
-0.0571289 0.499838

-0.393498 0.381226
-0.393494 0.38123

0.261841 0.374031
0.26178 0.374084

0.198853 0.421602
0.198998 0.421509

0.261658 0.374193
0.261781 0.374084

-0.650021 0.140808
-0.650021 0.140991

0.262024 0.373868
0.261987 0.373901

0.429875 0.0122681
0.42987 0.0124512

0.199585 0.421134
0.199571 0.421143

-0.483377 0.28125
-0.483252 0.281433

-0.533248 0.188049
-0.533203 0.188159

-0.650031 0.0227051
-0.65003 0.0234375

0.199585 0.421134
0.199768 0.421017

-0.65003 0.0234375
-0.65003 0.0241699

-0.65003 0.0241699
-0.65003 0.0249023

-0.65003 0.0249023
-0.65003 0.0256348

0.199951 0.420899
0.199857 0.420959

-0.650003 0.35907
-0.650003 0.359253

-0.533203 0.188159
-0.533173 0.188232

-0.0571289 0.499838
-0.0569458 0.499833

-0.533173 0.188232
-0.533099 0.188416

0.0628052 0.482047
0.0629883 0.481996

