0.43396 0.342947
0.433951 0.342957

0.433951 0.342957
0.433778 0.34314

0.433777 0.343141
0.433605 0.343323

0.433594 0.343335
0.433605 0.343323

0.433777 0.343141
0.433778 0.34314

0.43396 0.342947
0.434123 0.342773

-0.430001 0.474609
-0.430001 0.474976

-0.431207 0
-0.431207 0.000183105

-0.430346 0.131836
-0.430345 0.132019

-0.430001 0.474976
-0.430001 0.475342

-0.430001 0.475342
-0.430001 0.475708

-0.430001 0.475708
-0.43 0.476074

-0.43 0.476074
-0.43 0.47644

-0.43 0.47644
-0.43 0.476807

-0.43 0.476807
-0.43 0.477173

-0.429985 0.854004
-0.429985 0.854736

-0.429985 0.854736
-0.429985 0.855469

0.306152 0.440841
0.306008 0.440918

-0.246094 0.387373
-0.245996 0.387451

-0.430345 0.132019
-0.430345 0.132202

-0.401367 0.165996
-0.401339 0.166077

-0.430345 0.132202
-0.430344 0.132385

-0.429985 0.855469
-0.429985 0.856201

-0.429985 0.856201
-0.429985 0.856934

-0.429985 0.856934
-0.429985 0.857666

-0.430344 0.132385
-0.430343 0.132568

-0.429985 0.857666
-0.429985 0.858398

-0.245998 0.387451
-0.245911 0.387521

-0.430343 0.132568
-0.430343 0.132751

-0.401339 0.166077
-0.401275 0.16626

-0.430343 0.132751
-0.430342 0.132935

-0.401275 0.16626
-0.401211 0.166443

-0.430342 0.132935
-0.430341 0.133118

0.436707 0.340008
0.436689 0.340027

-0.43 0.477173
-0.43 0.477539

0.436523 0.340205
0.436689 0.340027

0.436707 0.340008
0.436858 0.339844

-0.245911 0.387522
-0.245773 0.387634

-0.401211 0.166443
-0.401184 0.166519

-0.401184 0.166519
-0.401146 0.166626

-0.401146 0.166626
-0.401082 0.166809

-0.429985 0.858398
-0.429985 0.859131

0.304688 0.441619
0.304871 0.441522

0.305054 0.441425
0.304974 0.441467

0.304871 0.441522
0.304974 0.441467

0.30542 0.441231
0.305319 0.441284

0.305054 0.441425
0.305237 0.441328

0.305237 0.441328
0.305319 0.441284

-0.430341 0.133118
-0.430341 0.133301

0.30542 0.441231
0.305603 0.441133

0.305786 0.441036
0.305664 0.441101

0.305603 0.441133
0.305664 0.441101

0.305786 0.441036
0.305969 0.440938

0.305969 0.440938
0.306008 0.440918

-0.401083 0.166809
-0.401018 0.166992

-0.430341 0.133301
-0.43034 0.133484

-0.43034 0.133484
-0.43034 0.133667

-0.429985 0.859131
-0.429985 0.859863

-0.43034 0.133667
-0.430339 0.13385

-0.245774 0.387634
-0.245728 0.387672

-0.43 0.477539
-0.43 0.477905

-0.430339 0.13385
-0.430338 0.134033

-0.245728 0.387672
-0.245549 0.387817

-0.430338 0.134033
-0.430338 0.134216

0.422791 0.354428
0.422726 0.354492

-0.430338 0.134216
-0.430337 0.134399

-0.401018 0.166992
-0.401001 0.16704

-0.245549 0.387817
-0.245544 0.387821

-0.401001 0.16704
-0.400953 0.167175

-0.429985 0.859863
-0.429985 0.860596

-0.43 0.477905
-0.43 0.478271

-0.429985 0.860596
-0.429985 0.861328

0.422974 0.354245
0.42291 0.354309

-0.429985 0.861328
-0.429985 0.862061

0.422791 0.354428
0.42291 0.354309

-0.430337 0.134399
-0.430336 0.134583

-0.245544 0.387821
-0.245361 0.387971

-0.430336 0.134583
-0.430336 0.134766

-0.43 0.478271
-0.43 0.478638

0.306152 0.440841
0.306335 0.440743

-0.43 0.478638
-0.43 0.479004

0.306519 0.440645
0.306351 0.440735

-0.429985 0.862061
-0.429985 0.862793

0.423157 0.354063
0.423093 0.354126

-0.245361 0.387971
-0.245324 0.388

0.306335 0.440743
0.306351 0.440735

-0.43 0.479004
-0.43 0.479736

0.306702 0.440547
0.306694 0.440552

-0.245325 0.388
-0.245178 0.38812

-0.43 0.479736
-0.43 0.480469

0.42334 0.35388
0.423277 0.353943

0.306702 0.440547
0.306885 0.440449

0.423157 0.354063
0.423277 0.353943

-0.429985 0.862793
-0.429985 0.863525

-0.245178 0.38812
-0.2451 0.388184

-0.43 0.480469
-0.43 0.481201

-0.400953 0.167175
-0.400889 0.167358

0.306519 0.440645
0.306694 0.440552

-0.429985 0.863525
-0.429985 0.864258

0.422974 0.354245
0.423093 0.354126

-0.429985 0.864258
-0.429985 0.86499

-0.430336 0.134766
-0.430335 0.134949

-0.245101 0.388184
-0.244995 0.388269

-0.430335 0.134949
-0.430335 0.135132

-0.430335 0.135132
-0.430334 0.135315

0.424255 0.352964
0.424192 0.353027

-0.430334 0.135315
-0.430333 0.135498

-0.429985 0.86499
-0.429985 0.865723

-0.430333 0.135498
-0.430333 0.135681

-0.429985 0.865723
-0.429985 0.866455

-0.400889 0.167358
-0.400824 0.167542

-0.400824 0.167542
-0.400818 0.167559

-0.400818 0.167559
-0.400759 0.167725

-0.400759 0.167725
-0.400695 0.167908

-0.400695 0.167908
-0.400635 0.168077

-0.400635 0.168076
