09-Feb-2022 17:45:15,0.001,6.419473,NaN
09-Feb-2022 17:45:16,0.529,6.422043,NaN
09-Feb-2022 17:45:16,1.08,6.425307,NaN
09-Feb-2022 17:45:17,1.664,6.427837,NaN
09-Feb-2022 17:45:17,2.242,6.431386,NaN
09-Feb-2022 17:45:18,2.799,6.437261,NaN
09-Feb-2022 17:45:18,3.3,6.436445,NaN
09-Feb-2022 17:45:19,3.819,6.437751,NaN
09-Feb-2022 17:45:20,4.393,6.440077,NaN
09-Feb-2022 17:45:20,4.982,6.416821,NaN
09-Feb-2022 17:45:21,5.566,6.326653,6.77631
09-Feb-2022 17:45:21,6.161,6.20564,6.763866
09-Feb-2022 17:45:22,6.758,6.208129,6.767089
09-Feb-2022 17:45:22,7.317,6.207517,6.767171
09-Feb-2022 17:45:23,7.905,6.209067,6.775494
09-Feb-2022 17:45:24,8.512,6.213881,6.768558
09-Feb-2022 17:45:24,9.086,6.198418,6.773495
09-Feb-2022 17:45:25,9.605,6.158312,6.769741
09-Feb-2022 17:45:25,10.161,6.156598,6.758603
09-Feb-2022 17:45:26,10.759,6.160841,6.7666
09-Feb-2022 17:45:26,11.282,6.167655,6.767742
09-Feb-2022 17:45:27,11.862,6.163942,6.767008
09-Feb-2022 17:45:28,12.378,6.164881,6.764641
09-Feb-2022 17:45:28,12.887,6.168716,6.769823
09-Feb-2022 17:45:29,13.42,6.171613,6.763417
09-Feb-2022 17:45:29,13.977,6.177284,6.760235
09-Feb-2022 17:45:30,14.517,6.177488,6.760317
09-Feb-2022 17:45:30,15.085,6.180874,6.753789
09-Feb-2022 17:45:31,15.618,6.183363,6.77068
09-Feb-2022 17:45:31,16.329,6.188463,6.759052
09-Feb-2022 17:45:32,16.845,6.191686,6.769252
09-Feb-2022 17:45:33,17.426,6.19646,6.771414
09-Feb-2022 17:45:33,17.982,6.198867,6.764478
09-Feb-2022 17:45:34,18.563,6.201029,6.766518
09-Feb-2022 17:45:34,19.145,6.204457,6.773087
09-Feb-2022 17:45:35,19.73,6.209067,6.758889
09-Feb-2022 17:45:35,20.287,6.212168,6.771169
09-Feb-2022 17:45:36,20.866,6.215799,6.762112
09-Feb-2022 17:45:37,21.462,6.219226,6.767457
09-Feb-2022 17:45:37,22.016,6.222001,6.76456
09-Feb-2022 17:45:38,22.589,6.225795,6.768844
09-Feb-2022 17:45:38,23.141,6.2291,6.771822
09-Feb-2022 17:45:39,23.68,6.232323,6.765743
09-Feb-2022 17:45:39,24.227,6.235913,6.768028
09-Feb-2022 17:45:40,24.743,6.238321,6.771659
09-Feb-2022 17:45:41,25.363,6.242033,6.763581
09-Feb-2022 17:45:41,25.921,6.246521,6.774515
09-Feb-2022 17:45:42,26.494,6.250765,6.771047
09-Feb-2022 17:45:42,27.057,6.252886,6.772149
09-Feb-2022 17:45:43,27.612,6.255538,6.769211
09-Feb-2022 17:45:43,28.12,6.258557,6.76611
09-Feb-2022 17:45:44,28.622,6.261005,6.773128
09-Feb-2022 17:45:44,29.204,6.264229,6.768558
09-Feb-2022 17:45:45,29.789,6.266921,6.775331
