30-Nov-2021 13:29:33,55.911,5.553656,5.873692
30-Nov-2021 13:29:34,56.446,5.55337,5.878751
30-Nov-2021 13:29:34,56.999,5.554145,5.875569
30-Nov-2021 13:29:35,57.54,5.55692,5.871407
30-Nov-2021 13:29:35,58.047,5.558878,5.86851
30-Nov-2021 13:29:36,58.608,5.559898,5.869081
30-Nov-2021 13:29:36,59.167,5.562346,5.881158
30-Nov-2021 13:29:37,59.727,5.564386,5.877078
30-Nov-2021 13:29:38,60.33,5.566385,5.873243
30-Nov-2021 13:29:38,60.864,5.568793,5.874059
30-Nov-2021 13:29:39,61.383,5.571037,5.870387
30-Nov-2021 13:29:39,61.961,5.573525,5.870754
30-Nov-2021 13:29:40,62.501,5.574953,5.87667
30-Nov-2021 13:29:40,63.039,5.57732,5.871121
30-Nov-2021 13:29:41,63.582,5.579809,5.868796
30-Nov-2021 13:29:42,64.173,5.581237,5.87818
30-Nov-2021 13:29:42,64.74,5.583195,5.876793
30-Nov-2021 13:29:43,65.272,5.584868,5.871774
30-Nov-2021 13:29:43,65.879,5.586785,5.867776
30-Nov-2021 13:29:44,66.443,5.588825,NaN
30-Nov-2021 13:29:44,67.02,5.591926,5.871733
30-Nov-2021 13:29:45,67.574,5.594905,5.866633
30-Nov-2021 13:29:46,68.184,5.596618,NaN
30-Nov-2021 13:29:46,68.738,5.598209,5.870265
30-Nov-2021 13:29:47,69.325,5.601433,5.878873
30-Nov-2021 13:29:47,69.923,5.602616,NaN
30-Nov-2021 13:29:48,70.428,5.60384,5.871529
30-Nov-2021 13:29:48,71.033,5.606859,NaN
30-Nov-2021 13:29:49,71.611,5.609307,NaN
30-Nov-2021 13:29:49,72.132,5.610449,NaN
30-Nov-2021 13:29:50,72.682,5.613101,NaN
30-Nov-2021 13:29:51,73.266,5.614693,NaN
30-Nov-2021 13:29:51,73.823,5.617141,NaN
30-Nov-2021 13:29:52,74.373,5.618977,NaN
30-Nov-2021 13:29:52,74.958,5.619548,NaN
30-Nov-2021 13:29:53,75.467,5.620976,NaN
30-Nov-2021 13:29:53,76.068,5.623791,NaN
30-Nov-2021 13:29:54,76.63,5.626443,NaN
30-Nov-2021 13:29:55,77.227,5.627789,NaN
30-Nov-2021 13:29:55,77.746,5.628687,NaN
30-Nov-2021 13:29:56,78.29,5.630849,NaN
30-Nov-2021 13:29:56,78.791,5.635297,NaN
30-Nov-2021 13:29:57,79.299,5.632033,NaN
30-Nov-2021 13:29:57,80.021,5.631951,NaN
30-Nov-2021 13:29:58,80.617,5.637826,NaN
30-Nov-2021 13:29:59,81.21,5.640601,NaN
30-Nov-2021 13:29:59,81.731,5.6426,NaN
30-Nov-2021 13:30:00,82.362,5.644681,NaN
30-Nov-2021 13:30:00,82.939,5.647985,NaN
30-Nov-2021 13:30:01,83.447,5.651209,NaN
30-Nov-2021 13:30:01,84.059,5.653453,NaN
30-Nov-2021 13:30:02,84.574,5.654799,NaN
30-Nov-2021 13:30:02,85.076,5.65639,NaN
30-Nov-2021 13:30:03,85.697,5.659736,NaN
30-Nov-2021 13:30:04,86.224,5.661409,NaN
30-Nov-2021 13:30:04,86.788,5.663245,NaN
30-Nov-2021 13:30:05,87.362,5.664877,NaN
30-Nov-2021 13:30:05,87.909,5.666753,NaN
30-Nov-2021 13:30:06,88.457,5.668753,NaN
30-Nov-2021 13:30:06,89.007,5.671282,NaN
30-Nov-2021 13:30:07,89.629,5.672833,NaN
