09-Feb-2022 18:17:39,0.001,7.141469,NaN
09-Feb-2022 18:17:39,0.552,7.141877,NaN
09-Feb-2022 18:17:40,1.084,7.14253,NaN
09-Feb-2022 18:17:40,1.585,7.143632,NaN
09-Feb-2022 18:17:41,2.128,7.144489,NaN
09-Feb-2022 18:17:41,2.683,7.145713,NaN
09-Feb-2022 18:17:42,3.267,7.14559,NaN
09-Feb-2022 18:17:42,3.86,7.146977,NaN
09-Feb-2022 18:17:43,4.394,7.147793,NaN
09-Feb-2022 18:17:43,4.907,7.148365,NaN
09-Feb-2022 18:17:44,5.46,7.149221,NaN
09-Feb-2022 18:17:45,6.001,7.150201,NaN
09-Feb-2022 18:17:45,6.507,7.149915,NaN
09-Feb-2022 18:17:46,7.036,7.150527,NaN
09-Feb-2022 18:17:46,7.547,7.114093,NaN
09-Feb-2022 18:17:47,8.124,6.435956,7.086227
09-Feb-2022 18:17:47,8.64,6.689079,7.088104
09-Feb-2022 18:17:48,9.189,6.646321,7.08994
09-Feb-2022 18:17:48,9.723,6.682184,7.089328
09-Feb-2022 18:17:49,10.295,6.665619,7.082555
09-Feb-2022 18:17:49,10.886,6.665905,7.092796
09-Feb-2022 18:17:50,11.427,6.669413,7.087247
09-Feb-2022 18:17:50,11.952,6.66109,7.095897
09-Feb-2022 18:17:51,12.456,6.622167,7.089165
09-Feb-2022 18:17:52,13.064,6.621392,7.085289
09-Feb-2022 18:17:52,13.615,6.623146,7.088471
09-Feb-2022 18:17:53,14.222,6.624615,7.094265
09-Feb-2022 18:17:53,14.735,6.626859,7.090307
09-Feb-2022 18:17:54,15.266,6.628532,7.08688
09-Feb-2022 18:17:54,15.844,6.633101,7.092143
09-Feb-2022 18:17:55,16.414,6.636447,7.085493
09-Feb-2022 18:17:55,16.959,6.63812,7.089899
09-Feb-2022 18:17:56,17.495,6.639589,7.081045
09-Feb-2022 18:17:57,18.039,6.643301,7.084595
09-Feb-2022 18:17:57,18.599,6.646239,7.082229
09-Feb-2022 18:17:58,19.105,6.649993,7.084473
09-Feb-2022 18:17:58,19.634,6.651584,7.084105
09-Feb-2022 18:17:59,20.185,6.654521,7.083004
09-Feb-2022 18:17:59,20.727,6.657949,7.085248
09-Feb-2022 18:18:00,21.279,6.66109,7.078516
09-Feb-2022 18:18:00,21.819,6.664069,NaN
09-Feb-2022 18:18:01,22.414,6.668557,7.074599
09-Feb-2022 18:18:02,22.971,6.669903,7.090633
09-Feb-2022 18:18:02,23.552,6.671861,7.092347
09-Feb-2022 18:18:03,24.101,6.675778,7.08435
09-Feb-2022 18:18:03,24.614,6.679287,7.085737
09-Feb-2022 18:18:04,25.161,6.682714,7.091735
09-Feb-2022 18:18:04,25.755,6.685529,7.079291
09-Feb-2022 18:18:05,26.335,6.690017,7.086472
09-Feb-2022 18:18:05,26.836,6.691323,7.083861
09-Feb-2022 18:18:06,27.347,6.693363,7.089083
09-Feb-2022 18:18:07,27.97,6.697239,NaN
09-Feb-2022 18:18:07,28.542,6.701931,NaN
09-Feb-2022 18:18:08,29.133,6.705277,7.084758
09-Feb-2022 18:18:08,29.655,6.707969,7.088145
09-Feb-2022 18:18:09,30.192,6.710377,7.082841
09-Feb-2022 18:18:09,30.801,6.713314,NaN
09-Feb-2022 18:18:10,31.311,6.716537,7.087369
09-Feb-2022 18:18:10,31.821,6.719149,NaN
09-Feb-2022 18:18:11,32.334,6.72331,7.084391
09-Feb-2022 18:18:11,32.918,6.725513,7.084105
09-Feb-2022 18:18:12,33.484,6.727676,NaN
09-Feb-2022 18:18:13,34.017,6.731266,7.080148
09-Feb-2022 18:18:13,34.52,6.732082,NaN
09-Feb-2022 18:18:14,35.024,6.735428,7.08688
09-Feb-2022 18:18:14,35.654,6.737549,NaN
09-Feb-2022 18:18:15,36.184,6.741303,7.080801
09-Feb-2022 18:18:15,36.706,6.739671,7.085329
09-Feb-2022 18:18:16,37.304,6.746811,NaN
09-Feb-2022 18:18:16,37.835,6.750809,NaN
09-Feb-2022 18:18:17,38.347,6.752033,NaN
09-Feb-2022 18:18:17,38.921,6.757297,NaN
09-Feb-2022 18:18:18,39.469,6.761254,NaN
09-Feb-2022 18:18:19,40.035,6.764967,NaN
09-Feb-2022 18:18:19,40.561,6.768149,NaN
09-Feb-2022 18:18:20,41.148,6.771332,NaN
09-Feb-2022 18:18:20,41.672,6.77431,NaN
09-Feb-2022 18:18:21,42.206,6.777085,NaN
09-Feb-2022 18:18:21,42.817,6.780308,NaN
09-Feb-2022 18:18:22,43.361,6.782225,NaN
09-Feb-2022 18:18:22,43.924,6.785938,NaN
09-Feb-2022 18:18:23,44.523,6.790793,NaN
09-Feb-2022 18:18:24,45.055,6.793731,NaN
09-Feb-2022 18:18:24,45.591,6.79675,NaN
09-Feb-2022 18:18:25,46.141,6.799729,NaN
09-Feb-2022 18:18:25,46.657,6.802462,NaN
09-Feb-2022 18:18:26,47.245,6.805073,NaN
09-Feb-2022 18:18:26,47.806,6.808582,NaN
09-Feb-2022 18:18:27,48.357,6.811642,NaN
09-Feb-2022 18:18:27,48.915,6.814539,NaN
09-Feb-2022 18:18:28,49.547,6.81662,NaN
09-Feb-2022 18:18:29,50.104,6.819925,NaN
09-Feb-2022 18:18:29,50.676,6.822617,NaN
09-Feb-2022 18:18:30,51.227,6.825555,NaN
09-Feb-2022 18:18:30,51.754,6.828085,NaN
09-Feb-2022 18:18:31,52.334,6.830614,NaN
09-Feb-2022 18:18:31,52.861,6.83294,NaN
09-Feb-2022 18:18:32,53.422,6.836449,NaN
09-Feb-2022 18:18:33,53.99,6.839753,NaN
09-Feb-2022 18:18:33,54.601,6.843548,NaN
09-Feb-2022 18:18:34,55.127,6.846526,NaN
09-Feb-2022 18:18:34,55.704,6.848689,NaN
09-Feb-2022 18:18:35,56.218,6.851014,NaN
09-Feb-2022 18:18:35,56.809,6.854074,NaN
09-Feb-2022 18:18:36,57.339,6.856767,NaN
